181.833	Our First Power Moon
272.833	Multi Moon Atop the Falls
301.800	Above a High Cliff
310.733	Treasure of the Waterfall Basin
404.033	Overlooking the Desert Town
410.433	Bird Traveling the Desert
421.133	A Rumble from the Sandy Floor
457.067	Hidden Room in the Flowing Sands
478.967	Sphynx's Treasure Vault
495.467	Lost in the Luggage
549.333	Secret of the Inverted Mural
572.233	Hidden Room in the Inverted Pyramid
600.900	On the Statue's Tail
660.367	Showdown on the Inverted Pyramid
719.400	Sand Kingdom Slots
740.800	Atop the Highest Tower
786.533	Goomba Tower Assembly
814.100	Underground Treasure Chest
928.500	The Hole in the Desert
1036.633	Beneath the Roots of a Moving Tree
1062.167	Glowing in the Deep Woods
1085.933	The Hard Rock in Deep Woods
1093.333	Rolling Rock in the Deep Woods
1111.933	By the Babbling Brook in the Deep Woods
1142.200	Atop a Tall Tree
1158.167	Tucked Away Inside a Tunnel
1172.633	Climb the Cliff to Get the Nut
1194.733	The Nut at the Dead End
1207.533	Road to Sky Garden
1235.033	Cracked Nut on a Crumbling Tower
1258.433	Nut Planted in the Tower
1264.333	Stretching Your Legs
1317.767	Flower Thieves of Sky Garden
1403.900	End of the Hidden Passage
1413.633	Cheep Cheep Crossing
1424.233	Dorrie-Back Rider
1440.233	From the Broken Pillar
1489.600	Broodals Over the Lake
1515.367	On the Lakeshore
1658.533	On the Mountain Road
1678.400	A Butterfly's Treasure
1684.433	Over the Fuzzies, Above the Swamp
1697.300	Avoiding Fuzzies Inside the Wall
1710.733	Enjoying the View of Forgotten Isle
1721.300	Cave Gardening
1730.733	On a Tree in the Swamp
1744.400	Inside the Stone Cage
1753.733	The Caged Gold
1758.900	Peeking Out from Under the Bridge
1779.500	Soaring Over the Forgotten Isle!
1798.000	Twist ‘n' Turn-Up Treasure
1876.767	Girder Sandwich
1893.033	Swaying in the Breeze
1924.667	City Hall Lost & Found
2026.333	New Donk City's Pest Problem
2056.067	Secret Girder Tunnel!
2086.967	Bench Friends
2112.067	Drummer on Board!
2141.100	Bassist on Board!
2174.867	Guitarist on Board!
2196.167	Glittering Above the Pool
2206.333	Left at the Cafe?
2227.067	Trumpeter on Board!
2272.000	Sewer Treasure
2295.333	Powering Up the Station
2385.233	Celebrating in the Streets!
2449.100	A Traditional Festival!
2478.067	A Tourist in the Metro Kingdom!
2568.567	Entrance to Shiveria
2589.333	Shopping in Shiveria
2604.100	The Shiverian Treasure Chest
2615.500	Shining in the Snow in Town
2766.833	The Bound Bowl Grand Prix
2793.600	Snow Kingdom Timer Challenge 2
2808.667	Caught Hopping in the Snow!
2814.133	Sewer Treasure
2828.300	Fishing in the Glacier!
2898.000	A Rumble from the Sandy Floor
3010.000	Ride the Jetstream
3021.867	On the Cliff Overlooking the Beach
3036.833	Good Job, Captain Toad!
3049.533	The Seal Above the Canyon
3080.133	The Back Canyon: Excavate!
3098.567	What the Waves Left Behind
3112.700	The Hot Spring Seal
3162.367	Taking Notes: Ocean Surface Dash
3229.767	The Glass Is Half Full!
3318.700	Luncheon Kingdom Timer Challenge 1
3367.233	The Broodals Are After Some Cookin'
3418.533	Under the Cheese Rocks
3446.300	Light the Lantern on the Small Island
3467.267	Crossing to the Magma
3477.133	Magma Narrow Path
3495.867	Surrounded by Tall Mountains
3529.367	Big Pot on the Volcano: Dive In!
3561.767	The Treasure Chest in the Veggies
3596.167	Overlooking a Bunch of Ingredients
3615.233	Alcove Behind the Pillars of Magma
3635.133	Climb Up the Cascading Magma
3667.800	Light the Far-Off Lanterns
3775.567	Cookatiel Showdown!
3849.600	In the Ancient Treasure Chest
3977.633	Battle with the Lord of Lightning!
4054.400	Behind the Big Wall
4084.633	Infiltrate Bowser's Castle
4150.133	Treasure Inside the Turret
4171.833	Smart Bombing
4195.200	From the Side above the Castle Gate
4229.700	Jizo All in a Row
4235.167	Underground Jizo
4341.567	Big Broodal Battle
4374.233	Hidden Corridor Under the Floor
4406.667	Good to See You, Captain Toad!
4417.600	Inside a Block in the Castle
4452.900	Poking Your Nose by the Great Gate
4467.400	On the Giant Bowser Statue's Nose
4560.600	Showdown at Bowser's Castle
4591.667	Caught on the Iron Fence
4675.067	Caught Hopping on the Moon!
4685.867	Rolling Rock on the Moon
4704.533	Cliffside Treasure Chest
4753.467	The Tip of a White Spire
5119.600	Light from the Ceiling
5133.067	Loose-Tile Trackdown
5159.000	Pops out of the Tail
5181.000	Secret Path to Bowser's Castle
5186.000	Secret Path to Shiveria!
5213.867	Captain Toad is Chilly!
5225.867	Taking Notes: Snow Path Dash
5259.100	Snow Kingdom Timer Challenge 1
5281.667	Above the Freezing Fish Pond
5293.467	Ice Floe Swimming
5307.167	Deep in the Cold, Cold Water
5325.067	Snow Kingdom Timer Challenge 3
5336.400	Shining on High
5354.900	It Popped Out of the Ice
5380.167	Peach in the Snow Kingdom
5400.633	Icy Jump Challenge
5410.033	Atop a Blustery Arch
5431.133	The Gusty Barrier
5469.067	Behind the Snowy Mountain
5491.967	The Snowy Mountain Barrier
5484.033	Squirming Under the Ice
5521.567	Water Pooling in the Crevasse
5540.667	Treasure in the Ice Wall
5551.500	The Ice Wall Barrier
5583.167	Top of a Dune
5603.067	Forgotten in the Holding Room
5641.700	Secret Path to Fossil Falls!
5668.733	Timer Challenge Amateur
5677.800	Across the Floating Isles
5701.500	Good Morning, Captain Toad!
5714.633	Chomp Through the Rocks
5739.533	Atop a Wall Among the Clouds
5756.100	Cascade Kingdom Master Cup
5770.167	Treasure Under the Cliff
5783.300	Just a Hat, Skip, and a Jump
5816.333	Behind the Waterfall
5826.333	Taking Notes: Hurry Upward
5838.200	Peach in the Cascade Kingdom
5860.000	Inside the Busted Fossil
5870.933	Guarded by a Colossal Fossil
5879.567	Next to the Stone Arch
5904.033	Under the Ground
5913.100	Rolling Rock by the Falls
5934.567	Under the Old Electrical Pole
5942.167	Found with Lake Kingdom Art
5951.567	A Tourist in the Cascade Kingdom
5960.933	On Top of the Rubble
5978.567	Shopping in Fossil Falls
5988.033	Caught Hopping at the Waterfall!
6000.667	Cascade Kingdom Timer Challenge 1
6009.200	Bottom of the Waterfall Basin
6030.567	Secret Path to Bowser's Castle
6069.100	From Crates in the Moat
6083.367	Sunken Treasure in the Moat
6104.333	Above the Poison Swamp
6121.767	Knocking Down the Nice Frame
6139.833	Caught Hopping at Bowser's Castle!
6152.000	Caught on the Giant Horn
6166.400	A Rumble Under the Arena Floor
6180.600	Bowser's Kingdom Timer Challenge 1
6209.700	Jizo and the Hidden Room
6215.333	Jizo's Big Adventure
6234.700	Peach in Bowser's Kingdom
6253.067	Shopping at Bowser's Castle
6270.633	Third Courtyard Outskirts
6289.633	Taking notes: Between spinies
6308.067	Poking Your Nose in the Plaster Wall
6323.500	Taking Notes: On the Wall
6348.867	Small Bird in Bowser's Castle
6363.800	Past the Moving Wall
6393.600	Invader in Bowser's Castle
6414.700	Secret Path to Bubblaine
6436.267	Sea Gardening: Inlet Seed
6441.267	Above the Parasol: Catch!
6462.933	Treasure Trap Hidden in the Inlet
6485.300	A Light Next to the Lighthouse
6494.433	At the Base of the Lighthouse
6504.067	Bird Traveling Over the Ocean
6523.267	Shopping in Bubblaine
6537.767	Underwater Highway Tunnel
6547.667	Underwater Highway West: Explore!
6564.300	Found with Luncheon Kingdom Art
6582.433	The Tall Rock Shell in the Deep Ocean
6591.867	Under a Dangerous Ceiling
6598.500	Merci, Dorrie!
6610.800	Bubblaine Northern Reaches
6627.367	Gap in the Ocean Trench
6636.567	The Sphynx's Underwater Vault
6664.667	A Fine Detail on the Glass
6673.633	Caught Hopping at Glass Palace!
6684.800	Lighthouse Leaper
6704.633	Ocean-Bottom Maze: Hidden Room
6751.767	Taking Notes: Ocean-Bottom Maze
6763.133	Ocean-Bottom Maze: Treasure
6784.367	Glass Palace Treasure Chest
6798.733	Shh! It's a Shortcut!
6815.867	Slip Through the Nesting Spot
6830.467	Underwater Highway East: Explore!
6847.167	Rapid Ascent on Hot Spring Island
6862.100	Peach in the Seaside Kingdom
6873.600	What Shines Inside the Glass
6890.367	Secret Path to the Steam Gardens
6902.267	The Nut that Grew on the Tall Fence
6934.533	Path to the Secret Flower Field
7069.367	Defend the Secret Flower Field!
7094.133	Rolling Rock on the Moon
7099.233	Caught Hopping in the Forest!
7113.167	Shopping in Steam Gardens
